loan_id,customer_id,age,gender,education,marital_status,employment_type,employment_length_months,annual_income,monthly_income,existing_emi,debt_to_income,credit_score,credit_history_length_months,delinquency_count,past_default_flag,loan_amount,loan_term_months,interest_rate,emi_amount,loan_purpose,loan_product,disbursal_date,repayment_status,first_emi_default_flag,loan_source_type,state,district,city,pincode,urban_rural_flag,branch_code,branch_region,service_area_cluster,distance_to_branch_km,area_default_rate,district_risk_score,state_risk_score,population_density_band,economic_activity_type,channel,has_mortgage,has_dependents,has_cosigner,loan_default
LN113879,C213879,31,Female,Graduate,Married,SelfEmployed,24,67200,5600,646,2.0,626,51,0,1,361000,24,15.21,17540,Vehicle,Secured,2024-01-01,Active,1,Repeat,West Bengal,Unknown,Unknown,510193,Urban,AUTO,EastZone,0,9.8,12.5,0.345,0.425,Medium,MSME,Digital,No,No,No,1
LN113880,C213880,24,Male,HighSchool,Divorced,Unemployed,1,12900,1075,35,2.0,523,51,0,0,198000,36,19.77,7335,Education,Unsecured,2024-01-01,Active,0,New,Bihar,Unknown,Unknown,148499,SemiUrban,AUTO,EastZone,3,21.8,21.0,0.763,0.717,Low,Salaried,Digital,No,No,Yes,1
LN113881,C213881,27,Female,HighSchool,Married,Salaried,41,32200,2683,529,1.562,672,94,0,0,110000,36,12.16,3662,Business,Unsecured,2024-01-01,Active,0,Repeat,Telangana,Unknown,Unknown,634899,SemiUrban,AUTO,SouthZone,2,11.8,14.4,0.551,0.452,Low,MSME,Field,No,No,No,0
LN113882,C213882,47,Male,PostGraduate,Married,SelfEmployed,5,114000,9500,675,1.16,473,0,0,0,394000,60,19.59,10349,Personal,Unsecured,2024-01-01,Active,0,New,Uttar Pradesh,Unknown,Unknown,212525,Urban,AUTO,NorthZone,0,36.4,22.6,0.791,0.712,Medium,Salaried,Branch,No,No,Yes,1
LN113883,C213883,61,Female,HighSchool,Single,Farmer,9,21200,1767,146,2.0,731,0,0,0,78000,24,14.38,3759,Personal,Unsecured,2024-01-01,Active,0,New,Tamil Nadu,Unknown,Unknown,451126,SemiUrban,AUTO,SouthZone,0,10.1,13.5,0.472,0.424,Medium,Salaried,Digital,No,Yes,No,0
LN113884,C213884,54,Male,Graduate,Single,Salaried,13,39100,3258,117,2.0,637,18,2,0,303000,24,16.62,14926,Education,Unsecured,2024-01-01,Active,0,New,Madhya Pradesh,Unknown,Unknown,526472,Urban,AUTO,CentralZone,3,1.2,19.3,0.477,0.507,Medium,Salaried,Field,Yes,Yes,No,0
LN113885,C213885,21,Female,Graduate,Married,Farmer,46,46200,3850,65,0.784,684,96,0,0,137000,72,15.77,2954,Business,Unsecured,2024-01-01,Active,0,New,Telangana,Unknown,Unknown,565407,Urban,AUTO,SouthZone,2,7.5,12.4,0.529,0.496,High,Salaried,Digital,No,No,No,0
LN113886,C213886,48,Female,Graduate,Married,Business,36,38400,3200,1274,1.676,796,40,0,0,184000,60,11.96,4089,Home,Secured,2024-01-01,Active,0,Repeat,Maharashtra,Unknown,Unknown,947595,Urban,AUTO,WestZone,3,1.1,19.1,0.356,0.453,Medium,Salaried,Branch,No,Yes,No,0
LN113887,C213887,30,Male,PostGraduate,Single,Salaried,2,60300,5025,790,2.0,622,0,1,0,777000,24,14.16,37365,Vehicle,Secured,2024-01-01,Active,0,New,Karnataka,Unknown,Unknown,868433,SemiUrban,AUTO,SouthZone,4,1.0,15.0,0.403,0.425,Medium,MSME,Partner,No,No,No,1
LN113888,C213888,31,Male,PostGraduate,Married,Salaried,66,59400,4950,76,0.825,563,152,0,0,143000,48,15.39,4008,Agri,Secured,2024-01-01,Active,0,Repeat,Kerala,Unknown,Unknown,153074,Urban,AUTO,SouthZone,4,0.2,6.4,0.261,0.135,High,Agri,Digital,No,No,No,0
LN113889,C213889,32,Male,Graduate,Divorced,Salaried,20,45100,3758,977,2.0,602,33,0,0,338000,18,19.87,21869,Education,Unsecured,2024-01-01,Active,0,New,Gujarat,Unknown,Unknown,603866,Rural,AUTO,WestZone,0,20.6,10.3,0.359,0.314,Low,MSME,Digital,No,No,No,0
LN113890,C213890,46,Male,Graduate,Married,Salaried,50,69300,5775,5,2.0,619,109,0,1,667000,72,14.34,13866,Home,Secured,2024-01-01,Active,0,Repeat,Tamil Nadu,Unknown,Unknown,389994,SemiUrban,AUTO,SouthZone,2,1.2,14.8,0.526,0.456,Low,Salaried,Field,No,No,Yes,1
LN113891,C213891,49,Male,HighSchool,Married,SelfEmployed,39,39300,3275,890,2.0,616,66,0,0,325000,60,11.86,7206,Home,Secured,2024-01-01,Active,0,New,Madhya Pradesh,Unknown,Unknown,492712,Urban,AUTO,CentralZone,3,8.8,18.7,0.468,0.598,Medium,Mixed,Field,No,Yes,No,1
LN113892,C213892,36,Female,Graduate,Married,Unemployed,63,27500,2292,399,2.0,624,93,1,1,251000,36,17.55,9018,Personal,Unsecured,2024-01-01,Active,0,New,Gujarat,Unknown,Unknown,423284,Urban,AUTO,WestZone,4,16.2,13.8,0.45,0.36,High,Salaried,Branch,No,No,No,1
LN113893,C213893,37,Male,PostGraduate,Married,Salaried,15,149900,12492,573,2.0,638,21,0,0,491000,12,14.27,44148,Vehicle,Secured,2024-01-01,Active,0,New,Tamil Nadu,Unknown,Unknown,255857,SemiUrban,AUTO,SouthZone,4,11.2,15.6,0.319,0.414,Medium,Salaried,Field,No,No,No,0
LN113894,C213894,43,Female,Graduate,Married,Salaried,71,65700,5475,47,2.0,735,71,0,0,572000,72,11.49,11032,Home,Secured,2024-01-01,Active,0,New,Maharashtra,Unknown,Unknown,568195,Rural,AUTO,WestZone,2,2.2,16.4,0.409,0.408,Low,Mixed,Branch,Yes,Yes,No,0
LN113895,C213895,44,Female,Other,Married,Salaried,12,21200,1767,302,2.0,725,28,2,0,64000,12,13.21,5723,Business,Unsecured,2024-01-01,Active,0,New,Uttar Pradesh,Unknown,Unknown,966778,Urban,AUTO,NorthZone,1,44.1,21.9,0.601,0.704,High,Salaried,Digital,Yes,No,No,1
LN113896,C213896,52,Female,HighSchool,Single,Unemployed,51,12200,1017,433,1.743,533,88,0,0,59000,84,20.83,1340,Education,Unsecured,2024-01-01,Active,0,New,Andhra Pradesh,Unknown,Unknown,726589,Urban,AUTO,SouthZone,3,0.5,14.7,0.498,0.413,Medium,Salaried,Digital,No,No,No,0
LN113897,C213897,22,Male,Other,Married,SelfEmployed,13,26300,2192,243,1.104,477,0,0,1,60000,36,18.22,2176,Personal,Unsecured,2024-01-01,Active,0,New,Bihar,Unknown,Unknown,328730,Urban,AUTO,EastZone,4,7.7,21.8,0.766,0.707,High,Salaried,Branch,Yes,No,No,1
LN113898,C213898,38,Male,Graduate,Married,Salaried,38,50800,4233,89,2.0,704,84,1,0,271000,36,10.91,8861,Agri,Secured,2024-01-01,Active,0,New,West Bengal,Unknown,Unknown,310333,Urban,AUTO,EastZone,3,18.7,14.5,0.4,0.497,High,Salaried,Branch,Yes,Yes,No,0
LN113899,C213899,25,Male,PostGraduate,Married,Farmer,112,85400,7117,265,1.69,660,170,0,0,439000,48,12.92,11760,Business,Unsecured,2024-01-01,Active,0,New,Bihar,Unknown,Unknown,124011,Urban,AUTO,EastZone,1,1.9,22.7,0.581,0.605,High,Salaried,Digital,Yes,Yes,No,0
LN113900,C213900,37,Male,Graduate,Married,Unemployed,2,22100,1842,100,2.0,503,0,1,0,267000,36,21.32,10103,Personal,Unsecured,2024-01-01,Active,1,TopUp,Maharashtra,Unknown,Unknown,359906,Urban,AUTO,WestZone,0,29.8,17.0,0.455,0.463,High,Salaried,Digital,No,No,No,1
LN113901,C213901,35,Male,Graduate,Married,Salaried,35,82700,6892,241,1.131,551,88,0,0,219000,36,14.66,7555,Education,Unsecured,2024-01-01,Active,0,New,West Bengal,Unknown,Unknown,579774,Rural,AUTO,EastZone,4,21.8,19.2,0.552,0.507,Medium,MSME,Field,No,Yes,No,1
LN113902,C213902,37,Female,PostGraduate,Married,Salaried,231,100400,8367,718,1.808,630,311,0,1,423000,36,13.78,14412,Education,Unsecured,2024-01-01,Active,1,Repeat,West Bengal,Unknown,Unknown,814946,Urban,AUTO,EastZone,0,19.8,13.7,0.407,0.372,High,MSME,Field,No,No,No,1
LN113903,C213903,28,Female,PostGraduate,Married,Salaried,103,46900,3908,698,0.812,672,165,1,0,139000,84,12.28,2475,Agri,Secured,2024-01-01,Active,0,Repeat,Telangana,Unknown,Unknown,776999,SemiUrban,AUTO,SouthZone,3,2.4,18.9,0.522,0.486,Low,Salaried,Digital,No,No,No,1
LN113904,C213904,21,Male,Graduate,Married,Salaried,8,49300,4108,503,1.365,535,27,1,1,177000,48,16.97,5105,Business,Unsecured,2024-01-01,Active,0,Repeat,West Bengal,Unknown,Unknown,306280,Urban,AUTO,EastZone,0,22.1,15.8,0.362,0.48,Medium,Salaried,Partner,No,No,No,1
LN113905,C213905,21,Male,Graduate,Married,Salaried,3,82400,6867,472,1.25,538,11,0,0,163000,24,17.63,8109,Education,Unsecured,2024-01-01,Active,0,Repeat,Tamil Nadu,Unknown,Unknown,716832,SemiUrban,AUTO,SouthZone,3,13.7,18.7,0.345,0.498,Low,Salaried,Branch,No,No,Yes,1
LN113906,C213906,36,Male,Graduate,Married,Salaried,19,75400,6283,1184,0.97,883,15,0,0,184000,48,12.69,4908,Business,Unsecured,2024-01-01,Active,0,New,Madhya Pradesh,Unknown,Unknown,269079,Rural,AUTO,CentralZone,1,56.1,21.4,0.756,0.622,Medium,Salaried,Digital,No,No,No,0
LN113907,C213907,32,Female,PostGraduate,Married,Farmer,31,41000,3417,947,2.0,511,99,2,1,306000,36,14.6,10548,Vehicle,Secured,2024-01-01,Active,0,Repeat,Karnataka,Unknown,Unknown,160234,Rural,AUTO,SouthZone,4,38.5,13.4,0.376,0.433,Medium,Salaried,Digital,No,Yes,No,1
LN113908,C213908,29,Female,Graduate,Single,Salaried,56,47700,3975,29,0.927,576,101,1,0,102000,36,17.4,3657,Personal,Unsecured,2024-01-01,Active,0,New,Bihar,Unknown,Unknown,804707,Urban,AUTO,EastZone,3,77.3,25.9,0.597,0.725,High,Salaried,Branch,No,Yes,No,1
LN113909,C213909,53,Male,Graduate,Single,Salaried,33,66500,5542,95,0.424,763,27,1,0,96000,60,14.41,2254,Home,Secured,2024-01-01,Active,0,Repeat,Maharashtra,Unknown,Unknown,760424,SemiUrban,AUTO,WestZone,0,63.1,12.9,0.512,0.343,Medium,Salaried,Branch,No,No,Yes,0
LN113910,C213910,27,Male,PostGraduate,Married,Salaried,34,77000,6417,698,2.0,556,35,1,0,613000,60,11.04,13340,Home,Secured,2024-01-01,Active,1,New,Bihar,Unknown,Unknown,482022,Rural,AUTO,EastZone,4,5.8,27.7,0.739,0.791,Medium,Agri,Digital,No,Yes,No,0
LN113911,C213911,55,Male,Graduate,Married,Salaried,4,50600,4217,750,0.967,550,0,1,1,152000,72,16.36,3327,Education,Unsecured,2024-01-01,Active,0,New,Gujarat,Unknown,Unknown,724299,SemiUrban,AUTO,WestZone,0,7.8,14.1,0.425,0.426,Low,Salaried,Digital,Yes,No,No,1
LN113912,C213912,57,Male,Graduate,Single,Business,18,95100,7925,775,2.0,680,23,1,0,1002000,36,13.85,34173,Vehicle,Secured,2024-01-01,Active,1,New,Rajasthan,Unknown,Unknown,299501,Urban,AUTO,WestZone,4,15.6,17.6,0.569,0.543,High,Agri,Branch,Yes,No,Yes,0
LN113913,C213913,21,Male,HighSchool,Divorced,Salaried,30,75000,6250,156,1.717,485,94,0,1,350000,48,19.61,10578,Business,Unsecured,2024-01-01,Active,0,Repeat,Andhra Pradesh,Unknown,Unknown,145755,Rural,AUTO,SouthZone,3,3.6,18.1,0.39,0.45,Low,Mixed,Digital,No,Yes,No,1
LN113914,C213914,39,Female,PostGraduate,Married,Unemployed,11,46700,3892,294,1.524,481,0,1,0,236000,72,19.88,5636,Education,Unsecured,2024-01-01,Active,0,New,Maharashtra,Unknown,Unknown,508391,Rural,AUTO,WestZone,0,35.3,15.2,0.439,0.459,Medium,Agri,Digital,No,Yes,No,0
LN113915,C213915,33,Male,Graduate,Single,Salaried,3,84900,7075,89,0.523,687,11,0,0,173000,72,14.53,3614,Personal,Unsecured,2024-01-01,Active,0,TopUp,Tamil Nadu,Unknown,Unknown,603400,SemiUrban,AUTO,SouthZone,4,6.6,13.7,0.395,0.419,Low,Salaried,Field,No,Yes,No,0
LN113916,C213916,21,Female,HighSchool,Married,Salaried,42,19300,1608,117,2.0,752,54,0,0,67000,24,16.3,3290,Education,Unsecured,2024-01-01,Active,0,New,Bihar,Unknown,Unknown,484774,Urban,AUTO,EastZone,3,0.5,24.0,0.716,0.742,High,MSME,Field,No,No,No,0
LN113917,C213917,21,Male,Graduate,Married,Business,88,45100,3758,78,1.366,643,139,0,0,176000,48,16.76,5057,Education,Unsecured,2024-01-01,Active,0,Repeat,Uttar Pradesh,Unknown,Unknown,117608,SemiUrban,AUTO,NorthZone,4,32.0,27.1,0.609,0.702,Medium,MSME,Partner,Yes,No,No,1
LN113918,C213918,47,Female,Graduate,Single,Unemployed,14,15500,1292,32,2.0,558,29,0,0,133000,120,21.68,2720,Business,Unsecured,2024-01-01,Active,1,New,Bihar,Unknown,Unknown,929859,SemiUrban,AUTO,EastZone,3,0.6,21.1,0.47,0.625,Low,MSME,Branch,Yes,Yes,No,0
LN113919,C213919,62,Female,Graduate,Married,Unemployed,9,22000,1833,148,2.0,533,17,0,0,129000,12,22.94,12132,Education,Unsecured,2024-01-01,Active,0,New,Maharashtra,Unknown,Unknown,632134,Urban,AUTO,WestZone,4,21.9,19.7,0.621,0.556,Medium,Salaried,Field,No,No,No,1
LN113920,C213920,48,Male,Graduate,Married,Business,3,94100,7842,733,2.0,709,0,0,0,522000,36,11.81,17291,Home,Secured,2024-01-01,Active,0,New,Bihar,Unknown,Unknown,664932,SemiUrban,AUTO,EastZone,2,19.5,24.5,0.83,0.816,Low,Salaried,Branch,No,No,No,0
LN113921,C213921,41,Female,PostGraduate,Married,Unemployed,15,50900,4242,78,1.547,627,2,0,1,177000,36,18.94,6483,Vehicle,Secured,2024-01-01,Active,0,New,Maharashtra,Unknown,Unknown,697564,Urban,AUTO,WestZone,0,26.9,19.5,0.322,0.425,Medium,Salaried,Field,No,No,No,1
LN113922,C213922,37,Male,Graduate,Single,Farmer,23,65600,5467,407,1.238,638,24,0,0,317000,72,12.99,6362,Business,Unsecured,2024-01-01,Active,0,TopUp,Rajasthan,Unknown,Unknown,526933,SemiUrban,AUTO,WestZone,2,23.8,20.2,0.589,0.617,Medium,Mixed,Branch,No,No,No,0
LN113923,C213923,58,Male,HighSchool,Single,Salaried,28,56300,4692,972,2.0,647,44,0,0,570000,72,13.92,11721,Vehicle,Secured,2024-01-01,Active,0,Repeat,Gujarat,Unknown,Unknown,462657,Urban,AUTO,WestZone,0,3.4,12.4,0.287,0.363,Medium,Salaried,Field,No,No,No,1
LN113924,C213924,63,Male,Graduate,Married,Farmer,34,14800,1233,28,2.0,523,83,0,0,99000,48,16.83,2848,Vehicle,Secured,2024-01-01,Active,0,Repeat,Telangana,Unknown,Unknown,341837,SemiUrban,AUTO,SouthZone,3,22.9,16.2,0.505,0.453,Medium,Agri,Field,No,No,Yes,1
LN113925,C213925,30,Male,HighSchool,Single,SelfEmployed,29,22000,1833,83,2.0,538,95,0,0,107000,24,15.01,5189,Vehicle,Secured,2024-01-01,Active,0,Repeat,West Bengal,Unknown,Unknown,811519,SemiUrban,AUTO,EastZone,1,3.2,19.0,0.63,0.478,Medium,Agri,Partner,Yes,Yes,No,0
LN113926,C213926,21,Male,Graduate,Married,SelfEmployed,16,165400,13783,855,1.256,455,21,0,0,585000,48,15.59,16456,Home,Secured,2024-01-01,Active,0,TopUp,Bihar,Unknown,Unknown,974783,SemiUrban,AUTO,EastZone,2,17.2,23.4,0.762,0.692,Low,MSME,Branch,No,Yes,No,1
LN113927,C213927,21,Female,Other,Single,Salaried,9,41700,3475,65,2.0,616,3,0,0,354000,60,13.59,8162,Vehicle,Secured,2024-01-01,Active,0,New,Rajasthan,Unknown,Unknown,954643,Urban,AUTO,WestZone,1,9.7,18.3,0.489,0.532,Medium,Salaried,Digital,Yes,Yes,No,1
LN113928,C213928,53,Male,Graduate,Divorced,SelfEmployed,18,68300,5692,84,2.0,513,30,0,1,379000,36,17.77,13658,Business,Unsecured,2024-01-01,Active,1,New,Tamil Nadu,Unknown,Unknown,984871,Urban,AUTO,SouthZone,4,11.7,14.4,0.443,0.37,High,MSME,Digital,Yes,No,Yes,1
LN113929,C213929,37,Male,Graduate,Married,Business,5,27600,2300,485,2.0,537,14,0,0,179000,24,17.6,8902,Education,Unsecured,2024-01-01,Active,0,New,Gujarat,Unknown,Unknown,727311,Urban,AUTO,WestZone,2,0.1,14.9,0.341,0.385,Medium,MSME,Branch,No,No,Yes,0
LN113930,C213930,40,Female,HighSchool,Married,Business,1,22000,1833,258,2.0,696,46,0,0,129000,48,13.62,3501,Personal,Unsecured,2024-01-01,Active,0,New,Rajasthan,Unknown,Unknown,766698,Urban,AUTO,WestZone,2,26.2,19.5,0.854,0.588,Medium,Salaried,Digital,No,Yes,Yes,1
LN113931,C213931,21,Female,HighSchool,Single,Salaried,9,46700,3892,28,2.0,702,0,1,1,386000,36,17.5,13858,Business,Unsecured,2024-01-01,Active,0,New,Bihar,Unknown,Unknown,655208,Urban,AUTO,EastZone,0,0.6,22.5,0.819,0.768,High,Salaried,Digital,No,No,No,1
LN113932,C213932,28,Male,HighSchool,Single,Salaried,16,23700,1975,25,0.489,581,40,1,1,50000,84,14.14,941,Education,Unsecured,2024-01-01,Active,0,New,Uttar Pradesh,Unknown,Unknown,545450,Urban,AUTO,NorthZone,4,37.9,21.3,0.635,0.667,High,Mixed,Digital,No,No,No,1
LN113933,C213933,34,Male,Graduate,Married,Salaried,37,78800,6567,916,1.818,602,83,0,0,408000,48,13.37,11021,Home,Secured,2024-01-01,Active,0,New,Kerala,Unknown,Unknown,816434,Rural,AUTO,SouthZone,1,12.9,14.6,0.318,0.243,Medium,Mixed,Field,No,No,No,0
LN113934,C213934,40,Male,HighSchool,Single,Salaried,24,24600,2050,199,1.022,809,14,0,0,73000,48,11.25,1896,Agri,Secured,2024-01-01,Active,0,Repeat,West Bengal,Unknown,Unknown,397946,Rural,AUTO,EastZone,1,26.0,19.9,0.558,0.538,Low,Salaried,Partner,No,Yes,Yes,0
LN113935,C213935,33,Male,PostGraduate,Divorced,Business,41,416800,34733,2394,1.248,553,92,1,1,1467000,48,15.19,40969,Business,Unsecured,2024-01-01,Active,0,Repeat,Madhya Pradesh,Unknown,Unknown,555669,SemiUrban,AUTO,CentralZone,4,66.5,20.4,0.475,0.601,Medium,Mixed,Field,Yes,No,No,1
LN113936,C213936,25,Female,PostGraduate,Married,Salaried,48,97800,8150,717,0.71,691,47,0,0,288000,84,11.91,5070,Home,Secured,2024-01-01,Active,0,Repeat,West Bengal,Unknown,Unknown,924011,Urban,AUTO,EastZone,1,8.8,20.1,0.466,0.527,High,MSME,Field,No,Yes,No,0
LN113937,C213937,28,Male,Graduate,Married,Salaried,44,28500,2375,8,2.0,755,30,0,1,180000,24,10.52,8349,Home,Secured,2024-01-01,Active,0,New,Madhya Pradesh,Unknown,Unknown,674696,Rural,AUTO,CentralZone,0,31.9,25.9,0.589,0.587,Low,Agri,Field,Yes,Yes,No,1
LN113938,C213938,52,Male,HighSchool,Married,Salaried,28,40100,3342,104,2.0,651,36,0,1,480000,18,15.38,30031,Agri,Secured,2024-01-01,Active,0,New,Uttar Pradesh,Unknown,Unknown,670100,SemiUrban,AUTO,NorthZone,4,2.2,23.6,0.528,0.642,Low,MSME,Partner,Yes,No,No,0
LN113939,C213939,40,Female,PostGraduate,Single,SelfEmployed,28,124600,10383,1190,2.0,639,60,0,0,1390000,48,15.12,38769,Home,Secured,2024-01-01,Active,0,Repeat,Madhya Pradesh,Unknown,Unknown,791896,Rural,AUTO,CentralZone,1,1.4,20.3,0.634,0.591,Medium,Salaried,Branch,No,No,No,1
LN113940,C213940,45,Female,HighSchool,Married,Salaried,136,22000,1833,85,1.628,495,158,1,0,173000,120,16.02,2900,Agri,Secured,2024-01-01,Active,1,New,Madhya Pradesh,Unknown,Unknown,486337,Rural,AUTO,CentralZone,0,9.4,22.8,0.738,0.652,Medium,MSME,Digital,No,Yes,No,1
LN113941,C213941,27,Male,HighSchool,Married,Salaried,44,33200,2767,5,2.0,599,24,0,0,439000,48,14.82,12178,Personal,Unsecured,2024-01-01,Active,0,Repeat,Bihar,Unknown,Unknown,845040,Rural,AUTO,EastZone,4,9.3,23.9,0.67,0.766,Low,MSME,Digital,No,Yes,No,1
LN113942,C213942,21,Female,Graduate,Married,Salaried,48,101200,8433,2204,1.853,650,97,0,0,506000,48,12.38,13420,Home,Secured,2024-01-01,Active,0,New,Tamil Nadu,Unknown,Unknown,839502,Rural,AUTO,SouthZone,0,80.0,17.2,0.583,0.455,Medium,Salaried,Branch,No,Yes,No,0
LN113943,C213943,31,Female,Graduate,Married,Unemployed,3,21300,1775,397,0.946,637,0,0,0,60000,84,18.6,1282,Home,Secured,2024-01-01,Active,0,TopUp,Maharashtra,Unknown,Unknown,426386,SemiUrban,AUTO,WestZone,1,1.3,13.1,0.283,0.384,Low,MSME,Digital,No,No,No,1
LN113944,C213944,27,Male,Graduate,Single,Unemployed,6,14900,1242,218,1.385,477,18,0,0,67000,84,20.34,1502,Education,Unsecured,2024-01-01,Active,0,New,Karnataka,Unknown,Unknown,140258,Urban,AUTO,SouthZone,0,40.1,16.8,0.379,0.381,High,Salaried,Branch,Yes,Yes,No,1
LN113945,C213945,42,Female,HighSchool,Married,Business,17,46600,3883,46,2.0,614,39,0,1,306000,24,16.98,15126,Business,Unsecured,2024-01-01,Active,0,New,Gujarat,Unknown,Unknown,278632,SemiUrban,AUTO,WestZone,1,22.3,18.8,0.428,0.383,Low,MSME,Digital,No,No,Yes,1
LN113946,C213946,70,Male,HighSchool,Single,Business,13,30500,2542,22,2.0,701,0,0,0,300000,60,11.06,6532,Vehicle,Secured,2024-01-01,Active,0,New,Madhya Pradesh,Unknown,Unknown,714686,SemiUrban,AUTO,CentralZone,3,65.2,17.2,0.628,0.558,Low,Salaried,Branch,No,No,No,0
LN113947,C213947,46,Female,PostGraduate,Married,Salaried,22,117800,9817,653,2.0,722,19,0,0,1284000,72,11.78,24956,Agri,Secured,2024-01-01,Active,0,New,Tamil Nadu,Unknown,Unknown,767487,SemiUrban,AUTO,SouthZone,3,8.7,17.8,0.521,0.466,Medium,Mixed,Branch,Yes,No,No,0
LN113948,C213948,70,Female,Graduate,Divorced,Salaried,32,113100,9425,42,1.298,668,47,0,0,198000,18,13.24,12189,Agri,Secured,2024-01-01,Active,0,Repeat,Telangana,Unknown,Unknown,741910,SemiUrban,AUTO,SouthZone,2,5.7,17.9,0.588,0.448,Medium,Agri,Digital,No,No,No,1
LN113949,C213949,44,Male,HighSchool,Married,SelfEmployed,25,20300,1692,6,0.689,553,16,1,1,50000,72,18.65,1159,Personal,Unsecured,2024-01-01,Active,0,New,Rajasthan,Unknown,Unknown,702845,SemiUrban,AUTO,WestZone,1,7.2,17.8,0.525,0.551,Medium,MSME,Digital,Yes,Yes,Yes,1
LN113950,C213950,30,Female,Graduate,Married,Business,57,33400,2783,51,1.937,645,76,0,1,143000,36,20.36,5341,Personal,Unsecured,2024-01-01,Active,1,New,Andhra Pradesh,Unknown,Unknown,322159,Rural,AUTO,SouthZone,1,7.2,20.8,0.487,0.431,Medium,Agri,Partner,No,Yes,No,1
LN113951,C213951,42,Female,HighSchool,Single,Salaried,38,94400,7867,902,2.0,647,79,0,1,839000,24,15.5,40880,Home,Secured,2024-01-01,Active,0,New,Tamil Nadu,Unknown,Unknown,253310,Urban,AUTO,SouthZone,0,11.4,16.9,0.604,0.502,Medium,MSME,Branch,Yes,Yes,Yes,0
LN113952,C213952,59,Female,Graduate,Married,SelfEmployed,53,76900,6408,275,0.755,507,30,0,0,295000,120,13.9,4563,Vehicle,Secured,2024-01-01,Active,0,TopUp,Uttar Pradesh,Unknown,Unknown,204925,SemiUrban,AUTO,NorthZone,0,30.1,21.0,0.669,0.563,Low,Agri,Branch,No,Yes,No,1
LN113953,C213953,59,Female,HighSchool,Single,Salaried,38,16100,1342,152,1.393,614,60,0,0,60000,48,16.58,1718,Vehicle,Secured,2024-01-01,Active,0,New,Tamil Nadu,Unknown,Unknown,710781,Urban,AUTO,SouthZone,3,11.9,11.7,0.344,0.328,High,MSME,Branch,No,Yes,Yes,0
LN113954,C213954,31,Male,Graduate,Divorced,SelfEmployed,11,43600,3633,162,0.895,646,0,0,0,154000,72,12.97,3089,Home,Secured,2024-01-01,Active,0,Repeat,Maharashtra,Unknown,Unknown,203078,SemiUrban,AUTO,WestZone,2,39.1,13.0,0.149,0.325,Medium,MSME,Digital,No,Yes,No,0
LN113955,C213955,41,Female,Graduate,Married,Business,31,66200,5517,453,1.504,724,39,0,0,256000,36,6.5,7846,Vehicle,Secured,2024-01-01,Active,0,New,Maharashtra,Unknown,Unknown,538626,Urban,AUTO,WestZone,2,45.1,15.1,0.445,0.403,Medium,Salaried,Branch,No,No,No,0
LN113956,C213956,21,Female,PostGraduate,Single,Farmer,28,81400,6783,704,2.0,543,35,0,1,517000,60,19.49,13551,Business,Unsecured,2024-01-01,Active,1,Repeat,Tamil Nadu,Unknown,Unknown,337811,Rural,AUTO,SouthZone,0,3.6,16.2,0.373,0.399,Low,MSME,Digital,No,No,No,1
LN113957,C213957,47,Female,HighSchool,Married,Business,36,12500,1042,45,1.578,669,56,0,0,50000,36,9.4,1599,Agri,Secured,2024-01-01,Active,0,Repeat,Rajasthan,Unknown,Unknown,888606,Urban,AUTO,WestZone,2,18.7,17.9,0.503,0.491,High,Salaried,Digital,Yes,Yes,Yes,0
LN113958,C213958,56,Female,Graduate,Single,Salaried,68,85100,7092,161,2.0,587,100,0,1,764000,72,16.02,16581,Education,Unsecured,2024-01-01,Active,0,TopUp,Tamil Nadu,Unknown,Unknown,247863,Rural,AUTO,SouthZone,2,12.4,16.4,0.486,0.371,Medium,Agri,Digital,No,Yes,No,1
LN113959,C213959,38,Male,Other,Married,Farmer,50,17400,1450,25,2.0,596,82,1,0,135000,12,13.32,12078,Vehicle,Secured,2024-01-01,Active,0,TopUp,Uttar Pradesh,Unknown,Unknown,345497,SemiUrban,AUTO,NorthZone,1,54.8,21.7,0.807,0.718,Medium,Salaried,Field,No,No,Yes,0
LN113960,C213960,29,Male,PostGraduate,Single,Salaried,14,209900,17492,366,0.657,608,35,0,0,433000,60,18.55,11125,Home,Secured,2024-01-01,Active,1,New,Tamil Nadu,Unknown,Unknown,309611,Rural,AUTO,SouthZone,1,1.1,15.1,0.367,0.342,Low,Agri,Branch,No,Yes,No,0
LN113961,C213961,42,Female,Other,Married,Farmer,1,29700,2475,283,2.0,756,0,0,1,175000,36,14.36,6012,Personal,Unsecured,2024-01-01,Active,0,New,Telangana,Unknown,Unknown,706456,Rural,AUTO,SouthZone,1,12.5,14.7,0.445,0.386,Low,Mixed,Digital,No,Yes,No,0
LN113962,C213962,43,Female,PostGraduate,Married,Salaried,38,156400,13033,714,2.0,690,48,0,0,976000,24,13.6,46676,Personal,Unsecured,2024-01-01,Active,0,Repeat,Maharashtra,Unknown,Unknown,133798,Urban,AUTO,WestZone,3,6.4,14.9,0.359,0.361,High,Salaried,Branch,No,Yes,No,0
LN113963,C213963,38,Male,Graduate,Divorced,SelfEmployed,3,64000,5333,114,1.576,667,0,0,0,174000,24,13.25,8293,Personal,Unsecured,2024-01-01,Active,0,Repeat,Maharashtra,Unknown,Unknown,565888,SemiUrban,AUTO,WestZone,4,0.8,14.4,0.407,0.434,Low,MSME,Field,No,Yes,No,0
